@relation hs2012

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
37.801951,-122.440422,970000
37.763486,-122.451273,860000
37.735217,-122.422682,485000
37.792258,-122.415965,1800000
37.710914,-122.411839,370000
37.76534,-122.473681,488333.333333
37.765262,-122.424716,1064000
37.760305,-122.391409,980930
37.758213,-122.392844,635000
37.767842,-122.422709,1064000
37.798798,-122.428117,1335000
37.805426,-122.424814,1100000
37.709845,-122.467858,270000
37.778241,-122.393224,620000
37.771144,-122.389123,980930
37.803353,-122.417839,1100000
37.763258,-122.49432,555000
37.771218,-122.387925,966010
37.793212,-122.423746,664000
37.774867,-122.394176,915000
37.740366,-122.429607,874500
37.754334,-122.444984,517000
37.758163,-122.469156,488333.333333
37.752488,-122.403646,635000
37.746872,-122.423344,874500
37.778241,-122.393224,620000
37.768294,-122.421876,775000
37.79073,-122.402993,2000000
37.772256,-122.453668,1085000
37.792258,-122.415965,1800000
37.785786,-122.392112,1918750
37.752958,-122.427194,3225000
37.774867,-122.394176,915000
37.754941,-122.398625,635000
37.771809,-122.428729,1250000
37.777431,-122.393707,620000
37.739253,-122.423677,485000
37.771218,-122.387925,966010
37.776395,-122.455627,1085000
37.790506,-122.396252,1683889.166667
37.790506,-122.396252,1683889.166667
37.771144,-122.389123,980930
37.790506,-122.396252,1683889.166667
37.783536,-122.421393,649900
37.768294,-122.421876,775000
37.768294,-122.421876,775000
37.735635,-122.414426,224727
37.775459,-122.402387,775000
37.758025,-122.469347,488333.333333
37.790506,-122.396252,1683889.166667
37.744017,-122.424846,874500
37.790506,-122.396252,1683889.166667
37.78069,-122.38922,1250000
37.756838,-122.444599,705000
37.782983,-122.407883,555000
37.768294,-122.421876,775000
37.750265,-122.507609,787833.333333
37.793212,-122.423746,664000
37.786889,-122.422165,837000
37.799064,-122.418625,1100000
37.779478,-122.454419,1085000
37.790506,-122.396252,1683889.166667
37.73537,-122.42443,485000
37.748735,-122.432452,874500
37.792899,-122.391307,1537500
37.771144,-122.389123,980930
37.78629,-122.401375,2000000
37.790506,-122.396252,1683889.166667
37.753366,-122.443062,517000
37.790506,-122.396252,1683889.166667
37.78753,-122.454018,542000
37.771628,-122.387444,761000
37.803233,-122.414097,1100000
37.803061,-122.421044,1100000
37.789945,-122.412727,520000
37.794845,-122.421821,664000
37.783404,-122.445419,542000
37.730025,-122.436388,874500
37.771218,-122.387925,966010
37.778322,-122.396112,575300
37.757988,-122.409946,635000
37.760025,-122.488369,674000
37.766468,-122.4329,1064000
37.790506,-122.396252,1683889.166667
37.786236,-122.389074,865666.666667
37.74145,-122.420914,485000
37.790506,-122.396252,1683889.166667
37.790506,-122.396252,1683889.166667
37.781174,-122.420903,649900
37.790506,-122.396252,1683889.166667
37.785786,-122.392112,1918750
37.794739,-122.426497,1335000
37.759478,-122.470619,488333.333333
37.781836,-122.438494,585000
37.789746,-122.390856,1537500
37.72955,-122.413396,224727
37.801984,-122.414916,1800000
37.76783,-122.445116,1350000
37.7105,-122.467775,270000
37.786963,-122.432281,585000
37.713689,-122.407911,370000
37.771144,-122.389123,980930
37.785786,-122.392112,1918750
37.771144,-122.389123,980930
37.763098,-122.428242,3225000
37.801069,-122.433243,1465000
37.77493,-122.419416,208000
37.776538,-122.43883,625000
37.774867,-122.394176,915000
37.771218,-122.387925,966010
37.774733,-122.401501,775000
37.727622,-122.37159,224727
37.790506,-122.396252,1683889.166667
37.787421,-122.389003,865666.666667
37.755926,-122.489816,787833.333333
37.744875,-122.420113,712000
37.709757,-122.468304,270000
37.736597,-122.428901,874500
37.752633,-122.444084,517000
37.779449,-122.486511,488333.333333
37.799613,-122.420667,1100000
37.719403,-122.463835,995000
37.733129,-122.41458,224727
37.785786,-122.392112,1918750
37.785786,-122.392112,1918750
37.733981,-122.433437,874500
37.790506,-122.396252,1683889.166667
37.771144,-122.389123,980930
37.764941,-122.431219,1064000
37.782646,-122.390388,1250000
37.790506,-122.396252,1683889.166667
37.745106,-122.415678,712000
37.783203,-122.420568,649900
37.760688,-122.441596,932500
37.77393,-122.396241,915000
37.78639,-122.460041,542000
37.78582,-122.3975,894000
37.771144,-122.389123,980930
37.755273,-122.425908,3225000
37.787737,-122.390361,865666.666667
37.717343,-122.39733,224727
37.793212,-122.423746,664000
37.771218,-122.387925,966010
37.753011,-122.419338,1295000
37.782328,-122.451326,542000
37.759742,-122.423916,1295000
37.74535,-122.427767,874500
37.750612,-122.422041,874500
37.793212,-122.423746,664000
37.735842,-122.398342,420000
37.804149,-122.446402,970000
37.758079,-122.424183,1295000
37.763524,-122.463035,488333.333333
37.745299,-122.427078,874500
37.742815,-122.408932,565000
37.771218,-122.387925,966010
37.725713,-122.462899,995000
37.789525,-122.391175,1537500
37.771218,-122.387925,966010
37.75652,-122.476256,488333.333333
37.78582,-122.3975,894000
37.746074,-122.405524,635000
37.771144,-122.389123,980930
37.801291,-122.403998,2195000
37.78069,-122.38922,1250000
37.747435,-122.478476,787833.333333
37.771588,-122.388536,966010
37.751866,-122.494296,787833.333333
37.785115,-122.45877,542000
37.798636,-122.413205,1800000
37.771144,-122.389123,980930
37.790506,-122.396252,1683889.166667
37.771144,-122.389123,980930
37.790506,-122.396252,1683889.166667
37.795597,-122.422458,664000
37.790506,-122.396252,1683889.166667
37.783006,-122.390247,1250000
37.777431,-122.393707,620000
37.755146,-122.432773,815000
37.72721,-122.395677,224727
37.777431,-122.393707,620000
37.785794,-122.424669,837000
37.771144,-122.389123,980930
37.779454,-122.396676,575300
37.760305,-122.391409,980930
37.793389,-122.415397,1800000
37.739404,-122.41121,712000
37.804018,-122.439814,970000
37.751404,-122.409445,1350000
37.79805,-122.399952,2195000
37.790214,-122.421362,664000
37.71023,-122.426265,370000
37.801282,-122.41921,1100000
37.771218,-122.387925,966010
37.786716,-122.424203,837000
37.754528,-122.442138,517000
37.795947,-122.413551,1800000
37.783006,-122.390247,1250000
37.756243,-122.436136,815000
37.78582,-122.3975,894000
37.771218,-122.387925,966010
37.802318,-122.428476,1100000
37.760182,-122.39098,980930
37.790506,-122.396252,1683889.166667
37.751542,-122.441042,517000
37.795127,-122.429699,1335000
37.75801,-122.503938,461000
37.77393,-122.396241,915000
37.793692,-122.42349,664000
37.771144,-122.389123,980930
37.737371,-122.382294,380000
37.762626,-122.448417,1450000
37.798116,-122.42288,1100000
37.787535,-122.401149,2000000
37.779781,-122.439062,585000
37.782983,-122.407883,555000
37.782983,-122.407883,555000
37.77493,-122.419416,208000
37.793212,-122.423746,664000
37.774867,-122.394176,915000
37.783571,-122.390701,1175000
37.790506,-122.396252,1683889.166667
37.771144,-122.389123,980930
37.793212,-122.423746,664000
37.798636,-122.413205,1800000
37.771218,-122.387925,966010
37.77493,-122.419416,208000
37.781711,-122.486137,488333.333333
37.743076,-122.489336,550000
37.747406,-122.42898,874500
37.791986,-122.443437,873000
